Year,Month,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.,Anomaly,Unc.
1923,3,-1.538,0.801,-0.569,0.463,-0.353,0.227,-0.474,0.220,-0.438,0.199
1923,4,-1.759,0.852,-0.672,0.476,-0.350,0.231,-0.458,0.219,-0.432,0.198
1923,5,0.015,0.761,-0.570,0.452,-0.352,0.248,-0.447,0.220,-0.423,0.196
1923,6,-0.499,0.343,-0.505,0.376,-0.357,0.259,-0.448,0.218,-0.424,0.197
1923,7,-0.644,0.375,-0.461,0.320,-0.347,0.265,-0.427,0.212,-0.427,0.197
1923,8,-1.323,0.440,-0.300,0.343,-0.367,0.270,-0.421,0.208,-0.427,0.197
1923,9,-0.214,0.521,-0.148,0.320,-0.386,0.273,-0.419,0.207,-0.430,0.197
1923,10,-0.319,0.739,0.157,0.298,-0.352,0.282,-0.417,0.208,-0.432,0.196
1923,11,0.893,0.354,0.119,0.271,-0.346,0.294,-0.415,0.209,-0.432,0.194
1923,12,0.834,0.490,0.163,0.268,-0.370,0.302,-0.403,0.210,-0.424,0.192
1924,1,0.453,0.542,0.170,0.302,-0.373,0.316,-0.395,0.214,-0.433,0.194
1924,2,0.507,0.869,0.257,0.335,-0.379,0.319,-0.400,0.215,-0.434,0.194
1924,3,0.284,0.891,0.328,0.325,-0.388,0.320,-0.394,0.217,-0.438,0.193
1924,4,1.892,0.508,0.407,0.299,-0.389,0.323,-0.390,0.218,-0.438,0.192
1924,5,-0.433,0.956,0.353,0.334,-0.396,0.337,-0.389,0.219,-0.435,0.190
1924,6,0.029,0.519,0.203,0.395,-0.407,0.345,-0.379,0.224,-0.433,0.189
1924,7,-0.565,0.557,0.132,0.438,-0.401,0.355,-0.383,0.228,-0.435,0.188
1924,8,-0.281,0.520,0.011,0.420,-0.396,0.362,-0.390,0.229,-0.433,0.189
1924,9,0.636,0.813,-0.142,0.391,-0.387,0.369,-0.391,0.225,-0.431,0.189
1924,10,0.634,0.565,-0.378,0.401,-0.401,0.368,-0.391,0.227,-0.430,0.190
1924,11,0.245,0.537,-0.405,0.461,-0.410,0.367,-0.379,0.229,-0.421,0.190
1924,12,-0.962,0.700,-0.487,0.480,-0.418,0.372,-0.374,0.231,-0.400,0.193
1925,1,-0.402,0.817,-0.448,0.470,-0.404,0.378,-0.371,0.234,-0.390,0.194
1925,2,-0.949,0.555,-0.503,0.481,-0.412,0.380,-0.378,0.232,-0.378,0.197
1925,3,-1.545,0.984,-0.651,0.472,-0.400,0.377,-0.384,0.236,-0.367,0.196
1925,4,-0.939,0.593,-0.718,0.464,-0.408,0.388,-0.383,0.237,-0.358,0.195
1925,5,-0.764,0.827,-0.833,0.475,-0.418,0.394,-0.378,0.240,-0.359,0.193
1925,6,-0.954,0.715,-0.795,0.463,-0.432,0.392,-0.382,0.246,-0.358,0.192
1925,7,-0.096,0.500,-0.771,0.501,-0.437,0.377,-0.393,0.248,-0.363,0.190
1925,8,-0.935,0.395,-0.879,0.512,-0.398,0.380,-0.382,0.250,-0.361,0.189
1925,9,-1.145,0.663,-0.912,0.452,-0.358,0.374,-0.386,0.247,-0.372,0.190
1925,10,-0.167,0.471,-0.805,0.470,-0.299,0.369,-0.396,0.249,-0.376,0.190
1925,11,-1.143,0.923,-0.728,0.448,-0.281,0.365,-0.402,0.256,-0.380,0.191
1925,12,-0.498,0.656,-0.712,0.464,-0.276,0.360,-0.411,0.259,-0.373,0.190
1926,1,-0.114,0.993,-0.699,0.457,-0.253,0.358,-0.415,0.255,-0.371,0.191
1926,2,-2.252,0.670,-0.671,0.429,-0.233,0.358,-0.429,0.252,-0.380,0.196
1926,3,-1.940,0.841,-0.610,0.420,-0.232,0.355,-0.435,0.251,-0.396,0.199
1926,4,0.346,0.802,-0.595,0.428,-0.225,0.350,-0.428,0.252,-0.394,0.199
1926,5,0.162,1.003,-0.601,0.435,-0.253,0.352,-0.434,0.254,-0.402,0.197
1926,6,-0.762,0.584,-0.660,0.434,-0.274,0.359,-0.448,0.258,-0.408,0.191
1926,7,0.058,0.727,-0.655,0.449,-0.287,0.360,-0.451,0.265,-0.411,0.188
1926,8,-0.592,0.466,-0.440,0.432,-0.309,0.351,-0.457,0.267,-0.405,0.185
1926,9,-0.423,0.468,-0.314,0.404,-0.317,0.347,-0.473,0.266,-0.406,0.183
1926,10,0.016,0.650,-0.453,0.384,-0.359,0.343,-0.476,0.267,-0.400,0.180
1926,11,-1.219,0.511,-0.535,0.344,-0.365,0.346,-0.463,0.272,-0.402,0.178
1926,12,-1.200,0.591,-0.593,0.357,-0.348,0.351,-0.460,0.276,-0.411,0.178
1927,1,-0.055,0.601,-0.563,0.357,-0.348,0.344,-0.469,0.274,-0.417,0.179
1927,2,0.324,0.796,-0.552,0.391,-0.356,0.344,-0.479,0.274,-0.425,0.181
1927,3,-0.425,0.836,-0.495,0.410,-0.386,0.335,-0.478,0.276,-0.426,0.180
1927,4,-1.323,0.634,-0.461,0.482,-0.402,0.330,-0.475,0.272,-0.432,0.181
1927,5,-0.820,0.741,-0.437,0.509,-0.408,0.326,-0.481,0.271,-0.434,0.179
1927,6,-1.461,0.848,-0.404,0.557,-0.407,0.318,-0.476,0.273,-0.440,0.177
1927,7,0.416,0.652,-0.427,0.521,-0.424,0.318,-0.484,0.274,-0.446,0.174
1927,8,-0.451,0.859,-0.381,0.539,-0.428,0.315,-0.497,0.270,-0.444,0.174
1927,9,0.252,0.926,-0.275,0.558,-0.422,0.314,-0.499,0.259,-0.448,0.174
1927,10,0.431,1.493,-0.013,0.555,-0.409,0.307,-0.503,0.259,-0.453,0.173
1927,11,-0.928,0.757,0.142,0.577,-0.412,0.300,-0.500,0.257,-0.450,0.171
1927,12,-0.805,0.878,0.249,0.514,-0.407,0.296,-0.503,0.255,-0.443,0.173
1928,1,-0.339,0.468,0.277,0.450,-0.428,0.291,-0.498,0.250,-0.439,0.173
1928,2,0.875,0.760,0.304,0.366,-0.413,0.290,-0.483,0.247,-0.431,0.174
1928,3,0.857,0.461,0.271,0.312,-0.419,0.285,-0.468,0.243,-0.421,0.174
1928,4,1.815,0.441,0.244,0.250,-0.442,0.285,-0.454,0.239,-0.410,0.170
1928,5,1.043,0.578,0.254,0.223,-0.452,0.281,-0.459,0.234,-0.404,0.172
1928,6,-0.184,0.730,0.287,0.229,-0.465,0.277,-0.464,0.233,-0.403,0.171
1928,7,0.755,0.359,0.285,0.249,-0.484,0.265,-0.460,0.232,-0.399,0.168
1928,8,-0.129,0.506,0.146,0.218,-0.491,0.255,-0.452,0.232,-0.397,0.167
1928,9,-0.141,0.400,0.056,0.231,-0.485,0.246,-0.452,0.228,-0.395,0.166
1928,10,0.103,0.455,-0.147,0.210,-0.504,0.238,-0.452,0.222,-0.393,0.167
1928,11,-0.803,0.547,-0.301,0.217,-0.522,0.230,-0.465,0.220,-0.386,0.169
1928,12,-0.408,0.457,-0.198,0.224,-0.525,0.227,-0.469,0.223,-0.383,0.168
1929,1,-0.368,0.493,-0.308,0.220,-0.529,0.226,-0.484,0.225,-0.386,0.171
1929,2,-0.792,0.675,-0.359,0.227,-0.534,0.227,-0.493,0.222,-0.390,0.172
1929,3,-0.220,0.328,-0.446,0.222,-0.558,0.225,-0.505,0.220,-0.387,0.175
1929,4,-0.625,0.377,-0.480,0.206,-0.562,0.225,-0.522,0.218,-0.383,0.176
1929,5,-0.802,0.426,-0.424,0.203,-0.531,0.222,-0.526,0.217,-0.379,0.175
1929,6,1.057,0.506,-0.463,0.196,-0.514,0.222,-0.530,0.215,-0.373,0.176
1929,7,-0.572,0.427,-0.553,0.211,-0.537,0.207,-0.532,0.213,-0.381,0.179
1929,8,-0.740,0.285,-0.583,0.208,-0.561,0.199,-0.530,0.214,-0.382,0.180
1929,9,-1.181,0.303,-0.665,0.226,-0.569,0.198,-0.535,0.211,-0.379,0.179
1929,10,-0.305,0.307,-0.628,0.222,-0.549,0.194,-0.541,0.210,-0.381,0.181
1929,11,-0.134,0.388,-0.636,0.223,-0.552,0.195,-0.533,0.211,-0.375,0.183
1929,12,-0.879,0.454,-0.783,0.213,-0.534,0.195,-0.499,0.214,-0.367,0.185
1930,1,-1.439,0.582,-0.844,0.213,-0.565,0.192,-0.477,0.216,-0.356,0.185
1930,2,-1.158,0.529,-0.787,0.221,-0.583,0.185,-0.454,0.218,-0.359,0.185
1930,3,-1.197,0.684,-0.815,0.238,-0.599,0.175,-0.437,0.215,-0.365,0.185
1930,4,-0.189,0.434,-0.919,0.255,-0.598,0.172,-0.422,0.215,-0.372,0.185
1930,5,-0.894,0.327,-1.054,0.248,-0.582,0.166,-0.422,0.209,-0.372,0.185
1930,6,-0.705,0.280,-1.085,0.261,-0.574,0.162,-0.415,0.208,-0.372,0.190
1930,7,-1.307,0.434,-1.069,0.241,-0.560,0.161,-0.418,0.205,-0.374,0.192
1930,8,-0.059,0.401,-1.194,0.223,-0.568,0.153,-0.411,0.204,-0.366,0.192
1930,9,-1.515,0.483,-1.226,0.226,-0.578,0.150,-0.415,0.203,-0.361,0.192
1930,10,-1.553,0.473,-1.277,0.262,-0.610,0.146,-0.414,0.201,-0.362,0.192
1930,11,-1.750,0.326,-1.281,0.263,-0.637,0.144,-0.417,0.201,-0.362,0.196
1930,12,-1.254,0.857,-1.301,0.270,-0.651,0.144,-0.400,0.201,-0.358,0.198
1931,1,-1.252,0.527,-1.204,0.250,-0.666,0.146,-0.398,0.198,-0.352,0.197
1931,2,-2.654,0.520,-1.274,0.247,-0.671,0.147,-0.385,0.200,-0.350,0.196
1931,3,-1.585,0.342,-1.302,0.236,-0.672,0.148,-0.387,0.197,-0.345,0.197
1931,4,-0.793,0.334,-1.193,0.214,-0.680,0.146,-0.385,0.196,-0.344,0.199
1931,5,-0.949,0.428,-0.995,0.200,-0.677,0.144,-0.399,0.197,-0.344,0.201
1931,6,-0.939,0.418,-0.905,0.177,-0.665,0.146,-0.396,0.194,-0.353,0.201
1931,7,-0.147,0.353,-0.922,0.173,-0.680,0.148,-0.401,0.193,-0.355,0.205
1931,8,-0.899,0.277,-0.793,0.167,-0.677,0.151,-0.390,0.194,-0.359,0.205
1931,9,-1.853,0.351,-0.735,0.187,-0.693,0.154,-0.391,0.195,-0.361,0.207
1931,10,-0.241,0.558,-0.681,0.180,-0.684,0.157,-0.384,0.195,-0.366,0.207
1931,11,0.623,0.453,-0.684,0.175,-0.687,0.159,-0.374,0.195,-0.364,0.210
1931,12,-0.168,0.427,-0.636,0.171,-0.711,0.161,-0.373,0.196,-0.364,0.213
1932,1,-1.462,0.836,-0.743,0.180,-0.715,0.161,-0.382,0.195,-0.368,0.214
1932,2,-1.106,0.435,-0.795,0.186,-0.704,0.162,-0.404,0.193,-0.373,0.214
1932,3,-0.889,0.392,-0.702,0.193,-0.684,0.166,-0.407,0.196,-0.372,0.215
1932,4,-0.144,0.315,-0.641,0.203,-0.680,0.169,-0.404,0.199,-0.369,0.213
1932,5,-0.978,0.300,-0.689,0.213,-0.657,0.180,-0.398,0.201,-0.367,0.211
1932,6,-0.368,0.362,-0.705,0.230,-0.591,0.197,-0.398,0.200,-0.363,0.211
1932,7,-1.430,0.490,-0.541,0.250,-0.530,0.199,-0.407,0.196,-0.359,0.209
1932,8,-1.529,0.434,-0.414,0.197,-0.481,0.211,-0.404,0.193,-0.358,0.207
1932,9,-0.727,0.846,-0.322,0.198,-0.453,0.212,-0.411,0.187,-0.355,0.205
1932,10,0.492,0.370,-0.317,0.217,-0.434,0.215,-0.422,0.181,-0.356,0.206
1932,11,0.046,0.426,-0.282,0.209,-0.432,0.214,-0.411,0.178,-0.354,0.205
1932,12,-0.368,0.566,-0.339,0.187,-0.423,0.216,-0.394,0.176,-0.357,0.203
1933,1,0.507,0.710,-0.232,0.172,-0.408,0.217,-0.385,0.178,-0.358,0.201
1933,2,0.424,0.743,-0.141,0.177,-0.408,0.216,-0.374,0.172,-0.353,0.200
1933,3,0.211,0.849,-0.093,0.195,-0.411,0.222,-0.368,0.174,-0.351,0.199
1933,4,-0.090,0.603,-0.168,0.204,-0.385,0.222,-0.362,0.172,-0.344,0.198
1933,5,-0.552,0.313,-0.225,0.229,-0.382,0.224,-0.362,0.174,-0.350,0.195
1933,6,-1.055,0.361,-0.167,0.237,-0.334,0.234,-0.359,0.177,-0.346,0.193
1933,7,-0.145,0.426,-0.316,0.243,-0.312,0.239,-0.372,0.178,-0.346,0.191
1933,8,-0.434,0.302,-0.400,0.350,-0.279,0.243,-0.372,0.181,-0.346,0.190
1933,9,-0.147,0.556,-0.517,0.315,-0.289,0.245,-0.372,0.182,-0.347,0.190
1933,10,-0.408,0.392,-0.516,0.345,-0.267,0.250,-0.370,0.184,-0.349,0.188
1933,11,-0.648,0.771,-0.550,0.353,-0.275,0.249,-0.357,0.187,-0.352,0.188
1933,12,0.338,0.672,-0.497,0.378,-0.266,0.252,-0.364,0.186,-0.351,0.190
1934,1,-1.287,1.002,-0.554,0.397,-0.274,0.249,-0.376,0.187,-0.353,0.190
1934,2,-0.580,0.893,-0.524,0.408,-0.246,0.252,-0.380,0.185,-0.355,0.188
1934,3,-1.200,0.387,-0.508,0.416,-0.224,0.257,-0.380,0.189,-0.358,0.186
1934,4,-0.071,0.612,-0.481,0.433,-0.206,0.251,-0.376,0.190,-0.363,0.186
1934,5,-0.966,0.313,-0.324,0.475,-0.217,0.254,-0.369,0.189,-0.365,0.186
1934,6,-0.417,0.548,-0.095,0.540,-0.232,0.256,-0.368,0.190,-0.367,0.186
1934,7,-0.823,0.375,0.200,0.527,-0.226,0.266,-0.378,0.186,-0.364,0.185
1934,8,-0.085,0.379,0.396,0.526,-0.247,0.265,-0.375,0.189,-0.365,0.183
1934,9,0.055,0.673,0.538,0.555,-0.244,0.267,-0.367,0.192,-0.370,0.181
1934,10,-0.085,0.529,0.622,0.550,-0.258,0.279,-0.371,0.193,-0.373,0.178
1934,11,1.237,1.207,0.637,0.550,-0.244,0.279,-0.370,0.196,-0.375,0.176
1934,12,3.076,1.529,0.660,0.570,-0.262,0.273,-0.360,0.198,-0.376,0.176
1935,1,2.258,1.027,0.695,0.543,-0.250,0.269,-0.341,0.196,-0.374,0.175
1935,2,1.773,0.827,0.695,0.549,-0.225,0.277,-0.340,0.198,-0.371,0.173
1935,3,0.506,0.696,0.551,0.518,-0.222,0.279,-0.345,0.193,-0.368,0.172
1935,4,0.931,0.568,0.558,0.470,-0.247,0.282,-0.361,0.192,-0.365,0.171
1935,5,-0.785,0.309,0.324,0.391,-0.240,0.281,-0.366,0.191,-0.367,0.168
1935,6,-0.138,0.327,0.200,0.291,-0.214,0.283,-0.362,0.194,-0.368,0.166
1935,7,-0.400,0.382,0.020,0.258,-0.209,0.278,-0.354,0.197,-0.372,0.165
1935,8,-0.090,0.301,-0.186,0.237,-0.180,0.285,-0.350,0.195,-0.364,0.165
1935,9,-1.664,0.399,-0.407,0.201,-0.157,0.285,-0.335,0.199,-0.360,0.164
1935,10,-0.011,0.454,-0.440,0.201,-0.113,0.275,-0.327,0.198,-0.366,0.163
1935,11,-1.568,0.448,-0.498,0.219,-0.087,0.284,-0.321,0.201,-0.359,0.162
1935,12,1.584,0.370,-0.517,0.227,-0.067,0.286,-0.305,0.205,-0.366,0.162
1936,1,0.102,0.367,-0.537,0.232,-0.078,0.285,-0.288,0.207,-0.369,0.162
1936,2,-0.693,0.743,-0.465,0.227,-0.072,0.285,-0.270,0.204,-0.361,0.161
1936,3,-2.152,0.350,-0.369,0.230,-0.072,0.280,-0.254,0.207,-0.355,0.160
1936,4,0.536,0.432,-0.299,0.234,-0.059,0.284,-0.259,0.211,-0.356,0.159
1936,5,-1.484,0.411,-0.171,0.230,-0.037,0.281,-0.254,0.210,-0.354,0.158
1936,6,-0.361,0.500,-0.392,0.246,-0.062,0.269,-0.258,0.208,-0.350,0.157
1936,7,-0.639,0.339,-0.494,0.237,-0.072,0.260,-0.259,0.209,-0.345,0.156
1936,8,0.767,0.281,-0.630,0.208,-0.082,0.254,-0.262,0.208,-0.342,0.157
1936,9,-0.508,0.452,-0.514,0.238,-0.068,0.261,-0.250,0.212,-0.339,0.157
1936,10,0.830,0.331,-0.637,0.260,-0.068,0.259,-0.257,0.211,-0.342,0.158
1936,11,-0.039,0.393,-0.526,0.245,-0.051,0.256,-0.265,0.213,-0.347,0.159
1936,12,-1.069,0.549,-0.615,0.226,-0.024,0.263,-0.268,0.214,-0.348,0.159
1937,1,-1.121,0.353,-0.622,0.222,-0.040,0.255,-0.267,0.220,-0.353,0.160
1937,2,-2.322,0.332,-0.690,0.235,-0.045,0.260,-0.267,0.220,-0.359,0.160
1937,3,-0.760,0.507,-0.694,0.212,-0.050,0.258,-0.267,0.219,-0.360,0.161
1937,4,-0.935,0.659,-0.843,0.224,-0.061,0.255,-0.264,0.220,-0.356,0.161
1937,5,-0.157,0.240,-0.805,0.234,-0.082,0.246,-0.254,0.216,-0.353,0.161
1937,6,-1.434,0.313,-0.615,0.249,-0.128,0.226,-0.250,0.216,-0.346,0.161
1937,7,-0.722,0.316,-0.454,0.270,-0.153,0.217,-0.234,0.212,-0.347,0.159
1937,8,-0.040,0.409,-0.082,0.246,-0.199,0.209,-0.219,0.213,-0.345,0.156
1937,9,-0.556,0.301,0.113,0.268,-0.237,0.204,-0.211,0.218,-0.346,0.154
1937,10,-0.966,0.380,0.403,0.194,-0.288,0.195,-0.208,0.223,-0.347,0.151
1937,11,0.416,0.387,0.503,0.223,-0.299,0.195,-0.208,0.223,-0.344,0.149
1937,12,1.213,0.697,0.635,0.229,-0.302,0.202,-0.211,0.221,-0.337,0.147
1938,1,0.818,0.445,0.626,0.219,-0.301,0.205,-0.218,0.218,-0.332,0.148
1938,2,2.140,0.351,0.623,0.196,-0.293,0.204,-0.223,0.225,-0.336,0.148
1938,3,1.582,0.827,0.660,0.197,-0.260,0.207,-0.234,0.223,-0.337,0.147
1938,4,2.543,0.639,0.768,0.214,-0.269,0.202,-0.234,0.224,-0.345,0.146
1938,5,1.045,0.564,0.790,0.224,-0.260,0.206,-0.241,0.223,-0.349,0.145
1938,6,0.150,0.312,0.592,0.183,-0.275,0.204,-0.229,0.222,-0.350,0.147
1938,7,-0.832,0.497,0.369,0.171,-0.265,0.201,-0.233,0.219,-0.349,0.147
1938,8,-0.077,0.325,0.090,0.199,-0.261,0.187,-0.241,0.217,-0.349,0.148
1938,9,-0.111,0.231,-0.068,0.198,-0.220,0.193,-0.243,0.215,-0.345,0.149
1938,10,0.331,0.603,-0.287,0.247,-0.252,0.197,-0.246,0.214,-0.347,0.148
1938,11,0.673,0.423,-0.372,0.195,-0.232,0.194,-0.239,0.211,-0.346,0.149
1938,12,-1.162,0.338,-0.284,0.224,-0.249,0.190,-0.233,0.210,-0.343,0.150
1939,1,-1.858,0.601,-0.365,0.227,-0.243,0.196,-0.222,0.204,-0.347,0.151
1939,2,-1.211,0.598,-0.386,0.266,-0.277,0.190,-0.217,0.200,-0.341,0.149
1939,3,-0.309,0.732,-0.401,0.290,-0.276,0.194,-0.210,0.197,-0.344,0.148
1939,4,-0.079,0.374,-0.489,0.273,-0.308,0.196,-0.204,0.195,-0.349,0.148
1939,5,0.016,0.352,-0.547,0.293,-0.313,0.198,-0.203,0.196,-0.347,0.148
1939,6,1.212,0.398,-0.424,0.328,-0.303,0.196,-0.204,0.197,-0.350,0.146
1939,7,-1.801,0.323,-0.204,0.306,-0.307,0.195,-0.196,0.195,-0.342,0.145
1939,8,-0.338,0.557,-0.188,0.290,-0.288,0.193,-0.200,0.191,-0.340,0.145
1939,9,-0.283,0.412,-0.310,0.244,-0.289,0.189,-0.205,0.186,-0.337,0.146
1939,10,-0.734,0.313,-0.481,0.214,-0.270,0.181,-0.206,0.178,-0.332,0.144
1939,11,-0.016,0.620,-0.602,0.222,-0.264,0.172,-0.218,0.168,-0.333,0.143
1939,12,0.310,0.334,-0.730,0.231,-0.238,0.176,-0.253,0.159,-0.331,0.143
1940,1,0.782,0.247,-0.609,0.261,-0.219,0.173,-0.271,0.153,-0.325,0.141
1940,2,-1.010,0.660,-0.545,0.227,-0.213,0.168,-0.287,0.147,-0.324,0.142
1940,3,-1.780,0.262,-0.496,0.224,-0.201,0.176,-0.298,0.146,-0.324,0.140
1940,4,-2.132,0.243,-0.484,0.179,-0.170,0.184,-0.308,0.143,-0.327,0.138
1940,5,-1.432,0.202,-0.568,0.168,-0.175,0.184,-0.312,0.142,-0.316,0.137
1940,6,-0.331,0.546,-0.536,0.164,-0.209,0.177,-0.321,0.139,-0.314,0.136
1940,7,-0.347,0.293,-0.541,0.153,-0.227,0.178,-0.326,0.140,-0.308,0.136
1940,8,0.428,0.254,-0.496,0.114,-0.265,0.186,-0.318,0.139,-0.311,0.135
1940,9,0.312,0.469,-0.323,0.127,-0.310,0.182,-0.306,0.139,-0.305,0.135
1940,10,-0.592,0.386,-0.260,0.165,-0.355,0.196,-0.319,0.139,-0.297,0.135
1940,11,-1.024,0.482,-0.161,0.177,-0.395,0.186,-0.302,0.138,-0.287,0.135
1940,12,0.690,0.244,-0.252,0.135,-0.391,0.182,-0.331,0.138,-0.281,0.137
1941,1,0.727,0.148,-0.246,0.153,-0.388,0.178,-0.340,0.140,-0.279,0.138
1941,2,-0.473,0.370,-0.388,0.132,-0.409,0.175,-0.338,0.137,-0.270,0.141
1941,3,0.304,0.326,-0.452,0.145,-0.415,0.174,-0.323,0.136,-0.264,0.143
1941,4,-1.380,0.634,-0.492,0.179,-0.433,0.167,-0.327,0.136,-0.261,0.144
1941,5,-0.249,0.209,-0.435,0.169,-0.441,0.161,-0.309,0.134,-0.262,0.143
1941,6,-1.419,0.210,-0.532,0.186,-0.404,0.170,-0.304,0.134,-0.264,0.143
1941,7,-0.274,0.426,-0.704,0.187,-0.372,0.164,-0.289,0.135,-0.264,0.142
1941,8,-1.277,0.427,-0.764,0.220,-0.352,0.160,-0.294,0.134,-0.264,0.144
1941,9,-0.453,0.709,-0.858,0.205,-0.353,0.148,-0.288,0.134,-0.257,0.145
1941,10,-1.074,0.265,-0.726,0.164,-0.340,0.146,-0.301,0.136,-0.256,0.144
1941,11,-0.337,0.390,-0.686,0.120,-0.355,0.151,-0.320,0.137,-0.259,0.144
1941,12,-0.476,0.364,-0.560,0.138,-0.383,0.146,-0.322,0.136,-0.265,0.146
1942,1,-1.340,0.140,-0.500,0.107,-0.352,0.149,-0.325,0.138,-0.264,0.149
1942,2,-1.197,0.246,-0.370,0.121,-0.355,0.138,-0.314,0.141,-0.258,0.150
1942,3,-0.817,0.161,-0.315,0.118,-0.360,0.132,-0.313,0.140,-0.259,0.150
1942,4,0.194,0.383,-0.154,0.153,-0.350,0.123,-0.308,0.137,-0.259,0.152
1942,5,0.233,0.580,-0.118,0.159,-0.354,0.117,-0.307,0.138,-0.256,0.152
1942,6,0.099,0.292,-0.143,0.154,-0.379,0.119,-0.295,0.139,-0.253,0.151
1942,7,0.443,0.401,-0.053,0.177,-0.389,0.118,-0.287,0.140,-0.251,0.152
1942,8,0.290,0.269,0.031,0.209,-0.375,0.114,-0.286,0.139,-0.243,0.152
1942,9,0.198,0.565,0.008,0.240,-0.359,0.115,-0.281,0.141,-0.240,0.154
1942,10,0.861,0.777,-0.020,0.257,-0.329,0.115,-0.272,0.142,-0.240,0.155
1942,11,0.099,0.400,-0.152,0.285,-0.326,0.114,-0.276,0.142,-0.241,0.154
1942,12,-0.784,0.321,-0.131,0.256,-0.341,0.111,-0.281,0.140,-0.238,0.154
1943,1,-0.254,0.409,-0.220,0.233,-0.351,0.112,-0.279,0.141,-0.246,0.153
1943,2,-0.189,0.583,-0.354,0.210,-0.344,0.112,-0.298,0.144,-0.253,0.155
1943,3,-1.092,0.606,-0.409,0.172,-0.352,0.111,-0.307,0.141,-0.257,0.153
1943,4,-0.148,0.488,-0.548,0.130,-0.369,0.112,-0.329,0.144,-0.260,0.151
1943,5,-1.345,0.294,-0.536,0.115,-0.343,0.111,-0.336,0.141,-0.258,0.149
1943,6,0.348,0.367,-0.383,0.106,-0.387,0.112,-0.340,0.141,-0.253,0.147
1943,7,-0.620,0.647,-0.359,0.088,-0.415,0.115,-0.326,0.140,-0.252,0.148
1943,8,-1.328,0.373,-0.343,0.109,-0.414,0.117,-0.325,0.141,-0.249,0.149
1943,9,-0.460,0.329,-0.282,0.152,-0.427,0.114,-0.319,0.142,-0.247,0.150
1943,10,-0.801,0.309,-0.211,0.179,-0.403,0.116,-0.325,0.139,-0.248,0.151
1943,11,0.241,0.179,-0.172,0.179,-0.387,0.117,-0.334,0.138,-0.242,0.150
1943,12,1.050,0.558,-0.241,0.174,-0.358,0.122,-0.323,0.142,-0.243,0.150
1944,1,0.033,0.292,-0.185,0.174,-0.335,0.123,-0.318,0.142,-0.238,0.150
1944,2,0.007,0.319,-0.117,0.178,-0.310,0.122,-0.302,0.140,-0.233,0.150
1944,3,-0.362,0.367,-0.127,0.167,-0.300,0.122,-0.308,0.137,-0.225,0.150
1944,4,0.703,0.217,-0.072,0.166,-0.293,0.124,-0.322,0.137,-0.229,0.149
1944,5,-0.879,0.253,-0.112,0.155,-0.328,0.124,-0.324,0.138,-0.222,0.151
1944,6,-0.481,0.214,-0.299,0.196,-0.341,0.127,-0.333,0.136,-0.215,0.151
1944,7,0.052,0.246,-0.289,0.212,-0.343,0.131,-0.306,0.137,-0.211,0.150
1944,8,-0.506,0.488,-0.305,0.238,-0.340,0.135,-0.305,0.134,-0.212,0.149
1944,9,-0.578,0.318,-0.340,0.201,-0.337,0.137,-0.307,0.133,-0.214,0.149
1944,10,-0.149,0.651,-0.426,0.200,-0.346,0.138,-0.294,0.130,-0.217,0.150
1944,11,-0.235,0.202,-0.457,0.228,-0.351,0.140,-0.296,0.128,-0.219,0.147
1944,12,-1.196,0.425,-0.519,0.248,-0.352,0.143,-0.301,0.128,-0.231,0.143
1945,1,0.160,0.383,-0.604,0.260,-0.356,0.144,-0.309,0.127,-0.241,0.142
1945,2,-0.183,0.567,-0.491,0.240,-0.358,0.147,-0.309,0.126,-0.244,0.140
1945,3,-0.786,0.380,-0.456,0.209,-0.360,0.148,-0.303,0.125,-0.245,0.139
1945,4,-0.329,0.144,-0.579,0.182,-0.375,0.149,-0.293,0.125,-0.246,0.138
1945,5,-1.249,0.427,-0.515,0.183,-0.377,0.148,-0.267,0.126,-0.238,0.139
1945,6,-1.226,0.482,-0.579,0.174,-0.353,0.148,-0.265,0.124,-0.240,0.138
1945,7,-0.968,0.351,-0.669,0.145,-0.331,0.147,-0.262,0.125,-0.241,0.139
1945,8,0.844,0.284,-0.691,0.138,-0.330,0.148,-0.272,0.124,-0.238,0.138
1945,9,-0.152,0.312,-0.662,0.134,-0.304,0.148,-0.275,0.123,-0.230,0.138
1945,10,-1.623,0.164,-0.629,0.148,-0.302,0.151,-0.268,0.124,-0.228,0.140
1945,11,0.533,0.409,-0.468,0.159,-0.277,0.154,-0.253,0.122,-0.221,0.141
1945,12,-1.967,0.336,-0.340,0.188,-0.289,0.158,-0.258,0.123,-0.226,0.143
1946,1,-0.927,0.599,-0.168,0.194,-0.264,0.160,-0.269,0.124,-0.219,0.144
1946,2,-0.443,0.345,-0.219,0.187,-0.242,0.161,-0.270,0.127,-0.216,0.144
1946,3,-0.437,0.325,-0.190,0.204,-0.224,0.159,-0.274,0.128,-0.211,0.145
1946,4,0.070,0.324,-0.114,0.222,-0.216,0.158,-0.263,0.129,-0.204,0.144
1946,5,0.686,0.346,-0.359,0.233,-0.228,0.159,-0.271,0.129,-0.194,0.144
1946,6,0.306,0.500,-0.301,0.237,-0.242,0.159,-0.271,0.130,-0.188,0.144
1946,7,1.098,0.383,-0.345,0.240,-0.263,0.161,-0.269,0.129,-0.184,0.145
